INFO 2025-01-25 18:20:46,624 basehttp 2964 6112 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:20:46,655 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5819
WARNING 2025-01-25 18:20:46,787 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:20:46,787 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:20:47,759 basehttp 2964 6112 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:20:47,787 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5819
INFO 2025-01-25 18:23:39,408 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:23:39,442 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5819
WARNING 2025-01-25 18:23:53,256 base 2964 6112 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 18:23:53,256 log 2964 6112 Method Not Allowed: /logout/
WARNING 2025-01-25 18:23:53,257 basehttp 2964 6112 "GET /logout/ HTTP/1.1" 405 0
INFO 2025-01-25 18:24:28,745 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:24:28,812 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5850
INFO 2025-01-25 18:27:53,926 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:53,965 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
WARNING 2025-01-25 18:27:54,134 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:27:54,134 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:27:55,936 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:55,987 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
INFO 2025-01-25 18:27:56,577 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:56,609 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
WARNING 2025-01-25 18:27:56,724 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:27:56,725 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:27:56,953 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:27:56,984 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5867
